lat_cell,lon_cell,erc,fm100,fm1000,tmmx,vpd,vs
32.5,-92.8,25.850256,16.229448,18.423114,298.407526,0.989486,4.267529
32.5,-92.7,26.012496,16.196663,18.354634,298.471411,0.997274,4.125585
32.5,-92.6,26.206438,16.164889,18.279817,298.501491,1.003077,3.954317
32.5,-92.5,26.064858,16.199868,18.33203,298.602541,1.012369,3.826026
32.5,-92.4,25.473292,16.362059,18.539608,298.599878,1.009015,3.761093
32.5,-92.3,25.44324,16.334767,18.532959,298.598116,1.01086,3.746779
32.5,-92.2,26.129569,16.089378,18.261823,298.588407,1.018667,3.740027
32.5,-92.1,26.896708,15.867353,18.007921,298.554744,1.027537,3.703832
32.5,-92.0,26.813197,15.871157,18.045391,298.491143,1.022171,3.661426
32.5,-91.9,26.022798,16.078149,18.268134,298.364213,1.002332,3.632579
32.5,-91.8,25.714314,16.157358,18.359468,298.146744,0.982154,3.613227
32.5,-91.7,25.731606,16.143101,18.340725,298.084768,0.979407,3.613296
32.5,-91.6,25.770766,16.097072,18.299032,298.17287,0.986466,3.621192
32.5,-91.5,25.914393,16.04449,18.256707,298.268799,0.996425,3.632139
32.5,-91.4,25.876429,16.027233,18.283718,298.261676,0.997908,3.642143
32.5,-91.3,25.851138,16.013019,18.28215,298.226195,0.993837,3.656037
32.5,-91.2,25.843027,16.009102,18.28298,298.208842,0.988922,3.66891
32.5,-91.1,25.883563,16.01293,18.286849,298.207693,0.986597,3.687975
32.5,-91.0,25.932415,15.999587,18.262742,298.23179,0.987493,3.722505
32.5,-90.9,25.802103,16.022338,18.312363,298.203836,0.984592,3.762654
32.5,-90.8,25.837342,16.009993,18.315512,298.3125,0.98937,3.826648
32.5,-90.7,25.951804,15.983336,18.281107,298.48306,0.994389,3.867314
32.5,-90.6,25.718979,16.064509,18.324558,298.326614,0.984404,3.910968
32.5,-90.5,25.488109,16.13817,18.387012,298.250413,0.976423,3.960019
32.5,-90.4,25.441341,16.14717,18.417817,298.222967,0.975125,3.986156
32.5,-90.3,25.517206,16.138917,18.409036,298.122473,0.966466,3.960514
32.5,-90.2,25.353691,16.189379,18.466548,298.107785,0.958233,3.944136
32.5,-90.1,24.852606,16.336455,18.624392,298.075453,0.948696,3.919508
32.5,-90.0,24.633682,16.408924,18.693425,298.116089,0.945683,3.864483
32.5,-89.9,24.634422,16.399753,18.68099,298.147755,0.947609,3.806204
32.5,-89.8,24.346869,16.470075,18.767126,298.163371,0.942224,3.747078
32.5,-89.7,24.125725,16.514123,18.813409,298.162004,0.937358,3.716039
32.5,-89.6,24.108557,16.532123,18.825743,298.118765,0.934251,3.710725
32.5,-89.5,24.041705,16.545925,18.854472,298.080756,0.933732,3.718352
32.5,-89.4,23.954512,16.555865,18.877253,298.0977,0.934794,3.724157
32.5,-89.3,23.725427,16.629381,18.94231,298.020055,0.92185,3.713155
32.5,-89.2,23.549885,16.692065,19.00644,297.886069,0.906976,3.696859
32.5,-89.1,23.571139,16.679071,18.998047,297.914919,0.908408,3.666441
32.5,-89.0,23.812089,16.591952,18.89924,297.977916,0.91768,3.575768
32.5,-88.9,24.332501,16.462987,18.720439,298.025751,0.923917,3.477464
32.5,-88.8,24.976605,16.288292,18.530306,298.173516,0.944806,3.391061
32.5,-88.7,25.201936,16.159325,18.461084,298.245529,0.957697,3.381799
32.5,-88.6,26.019193,15.901758,18.18835,298.332801,0.989125,3.488867
32.5,-88.5,25.243809,16.116855,18.450538,298.280919,0.973051,3.639142
32.5,-88.4,24.33723,16.399084,18.741584,298.23956,0.947076,3.720875
32.5,-88.3,23.964557,16.516892,18.855241,298.232365,0.942282,3.631385
32.5,-88.2,23.77197,16.56654,18.947354,298.24054,0.945503,3.490541
32.5,-88.1,23.940665,16.549753,18.913309,298.173243,0.938268,3.36947
32.5,-88.0,24.280489,16.468779,18.792906,298.081134,0.9388,3.302833
32.5,-87.9,24.589293,16.413629,18.704887,298.039816,0.940792,3.279168
32.5,-87.8,24.645646,16.385804,18.669913,298.038634,0.937055,3.265666
32.5,-87.7,24.817315,16.308977,18.590349,298.063019,0.93671,3.26701
32.5,-87.6,25.087248,16.226851,18.497431,298.131323,0.944615,3.278439
32.5,-87.5,25.181659,16.203849,18.482693,298.107367,0.949153,3.297443
32.5,-87.4,24.918681,16.303214,18.569203,298.115593,0.94916,3.318358
32.5,-87.3,24.680042,16.395398,18.63936,298.108147,0.946546,3.354246
32.5,-87.2,24.566677,16.438242,18.672026,298.168816,0.944819,3.407728
32.5,-87.1,24.908152,16.300744,18.57146,298.266419,0.951969,3.48838
32.5,-87.0,25.136611,16.205285,18.50355,298.276675,0.955331,3.489621
32.5,-86.9,24.644929,16.345006,18.660238,298.284849,0.94461,3.440225
32.5,-86.8,24.262271,16.467823,18.7815,298.139004,0.926056,3.384947
32.5,-86.7,24.392724,16.447328,18.727983,298.118718,0.928107,3.36501
32.5,-86.6,24.390883,16.407318,18.734807,298.031799,0.926784,3.377471
32.5,-86.5,24.549197,16.329372,18.696371,298.009455,0.931465,3.383794
32.5,-86.4,24.943627,16.241159,18.568467,298.077348,0.946963,3.374616
32.5,-86.3,25.555561,16.106842,18.394417,298.625757,0.98683,3.336133
32.5,-86.2,25.113742,16.211316,18.537178,298.408737,0.960749,3.278972
32.5,-86.1,24.378828,16.430684,18.781772,298.07517,0.929493,3.235806
32.5,-86.0,23.813135,16.645616,18.971425,298.118302,0.920808,3.216267
32.5,-85.9,23.865824,16.614601,18.953349,298.335079,0.941805,3.214039
32.5,-85.8,24.560632,16.414062,18.726016,298.294859,0.954018,3.219109
32.5,-85.7,25.410824,16.152132,18.431579,298.306484,0.96705,3.22386
32.5,-85.6,26.316552,15.823671,18.152329,298.213161,0.985769,3.174329
32.5,-85.5,27.176571,15.574381,17.930987,298.086572,0.991294,3.1097
32.5,-85.4,27.252059,15.55033,17.907972,297.845112,0.976216,3.062231
32.5,-85.3,26.621588,15.764079,18.097764,297.862767,0.966101,3.046084
32.5,-85.2,26.138957,15.936173,18.246162,298.192433,0.97624,3.144917
32.5,-85.1,26.471175,15.821491,18.137549,298.32836,0.991604,3.342542
32.5,-85.0,28.272845,15.295386,17.535717,298.480349,1.033571,3.546248
32.5,-84.9,28.616401,15.18607,17.430393,298.471688,1.042117,3.664411
32.5,-84.8,26.797229,15.726291,18.005036,298.380693,0.996261,3.662931
32.5,-84.7,25.900685,16.031807,18.286146,298.371404,0.968084,3.659411
32.5,-84.6,25.400014,16.170516,18.447483,298.248036,0.949626,3.619486
32.5,-84.5,25.246419,16.19852,18.502191,298.130401,0.936745,3.554664
32.5,-84.4,25.633883,16.069833,18.417066,298.042798,0.946505,3.499955
32.5,-84.3,26.025718,15.962298,18.286051,298.380775,0.973761,3.464092
32.5,-84.2,26.381135,15.900178,18.155274,298.264475,0.967055,3.474852
32.5,-84.1,26.266716,15.942594,18.167252,298.609959,0.989481,3.506517
32.5,-84.0,26.446545,15.923906,18.105943,298.720088,0.994763,3.540977
32.5,-83.9,26.831659,15.85374,17.998798,298.505196,0.987426,3.561194
32.5,-83.8,26.754633,15.826224,18.00745,298.75189,1.017353,3.556093
32.5,-83.7,26.598721,15.859527,18.071845,298.747743,1.015012,3.542381
32.5,-83.6,26.452527,15.905264,18.110745,298.725166,1.006872,3.528209
32.5,-83.5,26.282586,15.96339,18.140893,298.809857,1.004589,3.567558
32.5,-83.4,26.327862,15.971321,18.119688,298.662376,0.993857,3.634575
32.5,-83.3,26.189751,16.046001,18.185323,298.582653,0.985967,3.731832
32.5,-83.2,25.755957,16.14767,18.337157,298.737404,0.988616,3.799174
32.5,-83.1,25.557448,16.231749,18.414985,298.825579,0.994038,3.757149
32.5,-83.0,25.49807,16.318212,18.434138,298.879107,0.996816,3.696425
32.5,-82.9,25.605892,16.331843,18.40811,298.941547,1.002283,3.655963
32.5,-82.8,25.61264,16.223166,18.369058,298.968056,1.008542,3.612691
32.5,-82.7,25.666872,16.142795,18.354435,298.861944,1.002098,3.584785
32.5,-82.6,25.997258,16.021905,18.245255,298.87849,1.009106,3.589006
32.5,-82.5,26.347476,15.905289,18.132751,299.019542,1.020884,3.653815
32.5,-82.4,26.530922,15.865444,18.071257,299.065011,1.022315,3.733637
32.5,-82.3,26.434657,15.893898,18.087648,299.049837,1.01557,3.823884
32.5,-82.2,26.335928,15.91447,18.103986,299.129508,1.015364,3.891235
32.5,-82.1,25.878628,16.060696,18.259586,299.15397,1.000384,3.85835
32.5,-82.0,25.072988,16.319722,18.507646,299.092432,0.96948,3.786558
32.5,-81.9,24.294783,16.571366,18.755073,298.949936,0.929483,3.722746
32.5,-81.8,23.617366,16.797886,18.985359,298.929747,0.895447,3.656547
32.5,-81.7,23.324801,16.88076,19.079487,298.968137,0.882671,3.63
32.5,-81.6,24.067437,16.668373,18.837988,299.029582,0.918359,3.63766
32.5,-81.5,24.541007,16.500366,18.704809,298.969733,0.937751,3.66184
32.5,-81.4,24.624291,16.440332,18.683225,298.905556,0.943906,3.6755
32.5,-81.3,24.708177,16.399174,18.649986,298.852042,0.945202,3.653233
32.5,-81.2,25.004804,16.319627,18.558991,298.985425,0.956714,3.625723
32.5,-81.1,23.981514,16.637671,18.880554,298.991484,0.919415,3.523454
32.5,-81.0,23.615639,16.753602,19.030845,298.896502,0.900497,3.358919
32.5,-80.9,25.358589,16.18644,18.45224,298.648203,0.924548,3.226595
32.5,-80.8,27.134224,15.645722,17.848869,298.492404,0.942358,3.206921
32.5,-80.7,27.290697,15.588068,17.743297,298.175427,0.916838,3.488482
32.5,-80.6,25.262348,16.142004,18.314909,297.750847,0.853656,3.983311
32.5,-80.5,23.706107,16.589334,18.784247,297.441651,0.809019,4.470371
32.5,-80.4,23.165818,16.770394,18.923005,297.240465,0.785156,4.702923
32.5,-80.3,22.967801,16.841505,18.983288,297.210738,0.782976,4.477979
32.5,-80.2,22.493029,16.957851,19.132049,297.134423,0.770565,4.177224
32.5,-80.1,21.762924,17.176894,19.374953,296.796059,0.722844,4.055128
32.6,-117.2,34.671868,14.849761,15.499002,294.462187,0.676374,2.963505
32.6,-117.1,34.54013,14.98555,15.642639,294.89637,0.710181,2.994033
32.6,-117.0,35.219203,14.961106,15.731964,296.370779,0.843457,3.03119
32.6,-116.9,37.305491,14.596036,15.434858,297.288208,0.978597,3.055865
32.6,-116.8,42.958206,13.344207,14.31829,298.185638,1.24998,3.074342
32.6,-116.7,44.750064,12.99724,13.961001,298.285253,1.286227,3.07442
32.6,-116.6,47.501556,12.40711,13.3857,297.73938,1.308384,3.246009
32.6,-116.5,46.863913,12.656043,13.589092,297.996138,1.324287,3.22417
32.6,-116.4,45.523261,12.917244,13.891275,297.057456,1.219285,3.019838
32.6,-116.3,46.012547,12.755718,13.755895,296.358003,1.176785,2.647688
32.6,-116.2,49.973277,11.989503,12.866678,296.728704,1.267585,2.737135
32.6,-116.1,56.623861,10.550627,11.492062,295.447334,1.317806,2.962152
32.6,-116.0,67.798799,8.834714,9.323495,300.657584,1.929327,3.187406
32.6,-115.9,72.461914,8.111912,8.461127,303.235472,2.265077,3.331391
32.6,-115.8,74.611829,7.814089,8.094846,304.366792,2.473963,3.389258
32.6,-115.7,74.573732,7.80059,8.091969,303.845437,2.422379,2.839542
32.6,-115.6,73.792698,7.999553,8.247055,304.78661,2.524153,2.506568
32.6,-115.5,73.640301,8.042963,8.278379,304.862766,2.526065,2.475188
32.6,-115.4,74.462581,7.897724,8.148557,304.877766,2.54608,2.554817
32.6,-115.3,74.415963,7.882585,8.135242,304.625055,2.481961,2.583126
32.6,-114.8,77.563872,7.330261,7.627546,304.777869,2.595626,2.550448
32.6,-114.7,78.189606,7.202886,7.496495,304.720882,2.600885,2.56935
32.6,-114.6,80.214663,6.893794,7.179188,304.740599,2.652813,2.691364
32.6,-114.5,80.21931,6.885991,7.183083,304.747073,2.657551,2.808965
32.6,-114.4,78.943667,7.078171,7.383184,304.511294,2.604938,2.845285
32.6,-114.3,76.741635,7.283044,7.655951,303.251018,2.443293,2.731229
32.6,-114.2,75.778646,7.48987,7.839625,304.098843,2.523432,2.607106
32.6,-114.1,75.812753,7.529045,7.869265,304.287623,2.521005,2.606008
32.6,-114.0,76.321939,7.453604,7.789577,304.413068,2.555376,2.707848
32.6,-113.9,75.538934,7.608513,7.933984,304.635257,2.559478,2.836775
32.6,-113.8,76.46269,7.439242,7.759636,304.769338,2.599044,2.979875
32.6,-113.7,76.851474,7.319056,7.649214,304.596928,2.589141,2.852031
32.6,-113.6,77.756282,7.174795,7.506759,304.445399,2.60412,2.684307
32.6,-113.5,78.133772,7.130096,7.447324,304.775255,2.645359,2.595366
32.6,-113.4,78.448335,7.108324,7.422044,304.710931,2.640439,2.602803
32.6,-113.3,77.739873,7.21793,7.542919,304.469607,2.600082,2.758935
32.6,-113.2,76.912196,7.380701,7.700702,304.407064,2.578106,2.953858
32.6,-113.1,76.622268,7.394677,7.748092,304.165392,2.543792,3.152295
32.6,-113.0,76.600464,7.355009,7.743388,303.550175,2.472958,3.358152
32.6,-112.9,76.894357,7.316229,7.691602,303.658777,2.48773,3.528348
32.6,-112.8,76.995431,7.28636,7.669809,303.432495,2.449363,3.693884
32.6,-112.7,78.076624,7.034668,7.465981,302.500261,2.37506,3.565374
32.6,-112.6,78.041939,7.019102,7.473512,302.11446,2.330581,3.433458
32.6,-112.5,76.324469,7.284846,7.738786,302.012122,2.270503,3.294636
32.6,-112.4,74.033549,7.615631,8.112462,301.475547,2.179785,3.139062
32.6,-112.3,74.173424,7.59022,8.092482,302.13148,2.242615,2.819341
32.6,-112.2,74.136961,7.638024,8.116465,302.775713,2.307104,2.515646
32.6,-112.1,75.106068,7.45725,7.940042,302.728719,2.338331,2.371035
32.6,-112.0,75.631124,7.437386,7.866368,303.348286,2.427646,2.322102
32.6,-111.9,76.268076,7.324886,7.764614,303.229178,2.436298,2.315358
32.6,-111.8,76.283095,7.316184,7.767138,303.283318,2.439373,2.330881
32.6,-111.7,75.795252,7.408409,7.88465,303.353122,2.435482,2.418822
32.6,-111.6,75.549021,7.453011,7.947097,303.589301,2.456252,2.546838
32.6,-111.5,75.81603,7.397208,7.919859,303.640472,2.466525,2.711986
32.6,-111.4,76.724818,7.232189,7.775163,303.6848,2.499007,2.883828
32.6,-111.3,76.012658,7.316152,7.885587,303.441129,2.451528,3.195015
32.6,-111.2,74.682713,7.455158,8.087711,302.837833,2.337437,3.552009
32.6,-111.1,71.965817,7.807135,8.569213,301.439684,2.132433,3.727084
32.6,-111.0,68.817044,8.272025,9.150966,300.03301,1.927807,3.800201
32.6,-110.9,68.519041,8.374651,9.220604,300.432021,1.940683,3.830066
32.6,-110.8,66.841235,8.626973,9.477786,298.806664,1.759365,3.862267
32.6,-110.7,65.967113,8.718938,9.630342,298.107123,1.724157,3.879197
32.6,-110.6,70.296754,8.122645,8.838212,300.588989,2.021534,3.935209
32.6,-110.5,69.208986,8.356634,9.07711,301.470526,2.065425,3.91714
32.6,-110.4,66.828872,8.665902,9.422818,298.39972,1.696297,3.814795
32.6,-110.3,64.323328,8.981043,9.836254,294.566824,1.329817,3.543449
32.6,-110.2,67.12784,8.513394,9.349216,297.553867,1.643573,3.323212
32.6,-110.1,63.976972,9.200361,9.993083,298.35936,1.65915,3.36067
32.6,-110.0,64.004031,9.214285,9.980326,298.304137,1.649047,3.580072
32.6,-109.9,65.284871,8.944879,9.717474,297.492972,1.574736,3.82025
32.6,-109.8,64.177204,8.997279,9.919205,295.162481,1.401301,4.036168
32.6,-109.7,65.573977,8.918672,9.669907,299.181245,1.776045,3.75865
32.6,-109.6,64.048774,9.299798,9.971928,300.14613,1.853358,3.420728
32.6,-109.5,63.822723,9.395371,9.994395,300.463951,1.882424,3.161115
32.6,-109.4,64.715952,9.138341,9.774058,299.403543,1.780291,3.00903
32.6,-109.3,64.317583,9.264847,9.875381,299.951274,1.823296,2.880973
32.6,-109.2,64.480207,9.018762,9.788298,296.872227,1.547627,2.754398
32.6,-109.1,61.62268,9.77181,10.444089,298.929049,1.688769,2.710932
32.6,-109.0,59.780203,10.176479,10.832418,299.146578,1.678115,2.7056
32.6,-108.9,59.203016,10.249337,10.926052,298.929531,1.650522,2.716283
32.6,-108.8,58.067783,10.427331,11.134525,298.562338,1.601817,2.794405
32.6,-108.7,57.57812,10.462711,11.221177,297.796818,1.518478,3.110417
32.6,-108.6,59.744887,9.968297,10.780794,296.491442,1.422097,3.589138
32.6,-108.5,61.49489,9.461178,10.385016,294.575617,1.305824,4.033893
32.6,-108.4,58.903907,9.861008,10.892053,293.343726,1.204161,4.320394
32.6,-108.3,56.047974,10.607832,11.480694,295.0195,1.271267,4.558112
32.6,-108.2,56.069447,10.758471,11.488237,295.895379,1.324762,4.806231
32.6,-108.1,55.878438,10.761565,11.552288,296.423816,1.371534,4.735101
32.6,-108.0,56.870069,10.534025,11.356107,296.522923,1.390781,4.541535
32.6,-107.9,57.656062,10.349243,11.178156,296.667697,1.415242,4.379252
32.6,-107.8,56.803179,10.450782,11.336076,296.111088,1.354538,4.240318
32.6,-107.7,60.241434,9.662224,10.654707,295.357088,1.373274,4.192385
32.6,-107.6,60.702682,9.741872,10.584275,297.103519,1.516933,4.18111
32.6,-107.5,60.608687,9.882634,10.659319,297.873064,1.582892,4.053637
32.6,-107.4,62.508881,9.532617,10.294166,298.003213,1.623694,3.847596
32.6,-107.3,63.940529,9.281252,10.021636,298.279075,1.667735,3.462396
32.6,-107.2,69.600617,8.135507,8.910439,297.47905,1.674037,3.130623
32.6,-107.1,71.091477,7.933889,8.681153,297.998542,1.740852,3.073868
32.6,-107.0,65.306492,9.129571,9.803029,298.849821,1.730389,3.135664
32.6,-106.9,63.428028,9.430677,10.145033,298.462842,1.673602,3.207346
32.6,-106.8,60.598509,10.063759,10.751181,298.429164,1.633936,3.258181
32.6,-106.7,59.640289,10.224363,10.917611,298.369007,1.61968,3.175936
32.6,-106.6,65.411767,8.903305,9.745652,297.041948,1.574753,3.070245
32.6,-106.5,67.399358,8.389948,9.315389,295.840792,1.529612,3.039589
32.6,-106.4,65.266504,9.068074,9.73347,298.876918,1.752568,3.081851
32.6,-106.3,62.71556,9.601457,10.230171,299.246133,1.75226,3.232319
32.6,-106.2,61.805262,9.782928,10.431887,299.265862,1.751348,3.39918
32.6,-106.1,61.281813,9.869446,10.533458,299.201348,1.739178,3.588939
32.6,-106.0,61.749835,9.790217,10.444042,299.10594,1.728687,3.966193
32.6,-105.9,62.528628,9.51815,10.241829,298.560582,1.677348,4.347467
32.6,-105.8,62.088434,9.340485,10.289372,296.038208,1.430979,4.594262
32.6,-105.7,59.637671,9.58317,10.778095,293.019967,1.178554,4.079935
32.6,-105.6,57.474407,10.030269,11.218228,293.112688,1.153106,3.556473
32.6,-105.5,57.665846,10.031695,11.088681,292.817807,1.128513,3.383827
32.6,-105.4,58.157152,10.063032,10.966464,294.036557,1.21213,3.497897
32.6,-105.3,59.838445,9.820516,10.637934,294.932356,1.293898,3.945898
32.6,-105.2,60.837777,9.693045,10.463258,295.889537,1.372801,4.481807
32.6,-105.1,63.46668,9.061532,9.917081,294.685632,1.331594,4.336299
32.6,-105.0,61.395727,9.516682,10.334515,295.797435,1.396012,4.076614
32.6,-104.9,58.838451,10.1041,10.876489,296.604244,1.423051,3.941906
32.6,-104.8,57.968903,10.279911,11.073976,297.246769,1.472658,3.864052
32.6,-104.7,57.667653,10.359725,11.169773,297.777766,1.521961,3.646278
32.6,-104.6,57.953679,10.391605,11.16665,298.269806,1.573854,3.455116
32.6,-104.5,58.051969,10.427398,11.160614,298.817094,1.634677,3.342984
32.6,-104.4,58.020319,10.448582,11.167144,299.132962,1.66719,3.297345
32.6,-104.3,57.76902,10.490758,11.213835,299.17711,1.663236,3.274286
32.6,-104.2,57.881456,10.454627,11.201953,299.260111,1.675931,3.253991
32.6,-104.1,57.951235,10.417736,11.189662,299.456033,1.696029,3.414324
32.6,-104.0,58.077932,10.375071,11.153566,299.603924,1.713225,3.710149
32.6,-103.9,58.401591,10.307752,11.068477,299.463886,1.696967,3.980913
32.6,-103.8,58.014786,10.378464,11.138744,299.362514,1.682691,4.213324
32.6,-103.7,57.731547,10.421486,11.174174,299.158278,1.655347,4.167026
32.6,-103.6,57.049424,10.53515,11.292867,298.785695,1.607458,4.078079
32.6,-103.5,56.475261,10.645871,11.408265,298.329862,1.55201,4.054524
32.6,-103.4,56.308509,10.687154,11.444456,298.255822,1.541642,4.081235
32.6,-103.3,56.302363,10.692674,11.451871,298.368591,1.55151,4.15416
32.6,-103.2,56.221121,10.699313,11.45282,298.376682,1.552462,4.222952
32.6,-103.1,55.674289,10.790135,11.564962,298.383895,1.548528,4.202459
32.6,-103.0,54.687961,10.964401,11.760972,298.482907,1.546524,4.169799
32.6,-102.9,53.747087,11.150381,11.957465,298.472773,1.532553,4.161363
32.6,-102.8,52.804993,11.35823,12.151588,298.479538,1.516905,4.206973
32.6,-102.7,52.267082,11.488469,12.260851,298.560019,1.513158,4.319629
32.6,-102.6,52.373127,11.49641,12.282421,298.663767,1.523175,4.451638
32.6,-102.5,52.420321,11.45562,12.288304,298.695021,1.529886,4.536148
32.6,-102.4,52.5593,11.392935,12.238677,298.73697,1.537199,4.567724
32.6,-102.3,52.377136,11.387903,12.24851,298.689842,1.534111,4.569317
32.6,-102.2,51.907597,11.438848,12.314164,298.637864,1.526664,4.57081
32.6,-102.1,51.47828,11.518761,12.403614,298.524734,1.512993,4.536383
32.6,-102.0,51.233158,11.578197,12.454822,298.457246,1.503324,4.503795
32.6,-101.9,51.249184,11.571201,12.423553,298.456711,1.502601,4.493433
32.6,-101.8,50.888765,11.608611,12.485724,298.521559,1.501111,4.526629
32.6,-101.7,50.680393,11.620909,12.530579,298.57915,1.502004,4.625929
32.6,-101.6,50.365192,11.677763,12.578681,298.699625,1.503598,4.756135
32.6,-101.5,49.839161,11.756133,12.666873,298.812383,1.501517,4.739162
32.6,-101.4,49.399456,11.798417,12.743449,298.868599,1.501472,4.619768
32.6,-101.3,48.742311,11.91751,12.873432,298.84383,1.485929,4.40295
32.6,-101.2,48.293721,11.995888,12.970898,298.834076,1.477894,4.230976
32.6,-101.1,47.981073,12.064004,13.028258,298.833624,1.473362,4.267984
32.6,-101.0,47.460059,12.165513,13.132749,298.73495,1.456912,4.349984
32.6,-100.9,47.214433,12.196071,13.203302,298.724356,1.453825,4.403953
32.6,-100.8,46.948152,12.211855,13.25698,298.627893,1.440255,4.439159
32.6,-100.7,47.020338,12.141727,13.216632,298.584481,1.43777,4.451656
32.6,-100.6,47.701834,11.943377,13.05151,298.623234,1.453644,4.471122
32.6,-100.5,47.771298,11.887105,13.030788,298.677823,1.459902,4.504854
32.6,-100.4,47.354114,11.948199,13.129172,298.70087,1.458442,4.535069
32.6,-100.3,46.199996,12.17162,13.385443,298.741422,1.445575,4.55747
32.6,-100.2,45.291845,12.381121,13.592608,298.846667,1.438681,4.565853
32.6,-100.1,44.497196,12.557445,13.778905,298.850884,1.424489,4.57497
32.6,-100.0,44.2379,12.602817,13.829966,298.84701,1.421104,4.627733
32.6,-99.9,43.852319,12.683058,13.935347,298.85367,1.415209,4.70343
32.6,-99.8,43.888966,12.656828,13.907783,298.828079,1.416194,4.828842
32.6,-99.7,43.444561,12.717049,14.001027,298.737795,1.406515,4.922732
32.6,-99.6,42.372365,12.919655,14.23311,298.649393,1.372227,4.999133
32.6,-99.5,41.339246,13.10626,14.488635,298.421678,1.326205,4.947211
32.6,-99.4,41.170014,13.188227,14.519647,298.601723,1.338574,4.808904
32.6,-99.3,40.534677,13.371228,14.703004,298.822018,1.351802,4.535864
32.6,-99.2,40.190108,13.498182,14.818141,298.922168,1.355806,4.259696
32.6,-99.1,40.012725,13.563797,14.890128,298.892501,1.346761,4.306055
32.6,-99.0,39.574473,13.625897,14.97525,298.863686,1.33947,4.473507
32.6,-98.9,38.775189,13.787955,15.157748,298.752732,1.311206,4.611494
32.6,-98.8,38.310289,13.95656,15.35094,298.58557,1.277697,4.691214
32.6,-98.7,37.668214,14.028855,15.46111,298.417157,1.248448,4.576752
32.6,-98.6,37.580985,14.045958,15.503664,298.570489,1.258176,4.423896
32.6,-98.5,38.146033,13.932047,15.415588,298.946886,1.3079,4.271109
32.6,-98.4,38.129339,13.912074,15.398127,299.075381,1.31888,4.158244
32.6,-98.3,37.94165,13.933311,15.430646,299.014674,1.310111,4.066427
32.6,-98.2,37.888849,13.950331,15.444137,299.042431,1.312092,4.055931
32.6,-98.1,37.579292,13.998599,15.47908,298.886029,1.287654,4.222334
32.6,-98.0,37.412736,14.03989,15.529443,298.858365,1.28496,4.411504
32.6,-97.9,37.070559,14.118503,15.590815,298.81681,1.276772,4.525777
32.6,-97.8,36.503955,14.218328,15.714103,298.662307,1.251422,4.544894
32.6,-97.7,36.318005,14.199085,15.735399,298.447286,1.227648,4.429695
32.6,-97.6,36.554073,14.115188,15.627437,298.444687,1.234836,4.314114
32.6,-97.5,36.741313,14.038447,15.55171,298.596692,1.247591,4.283988
32.6,-97.4,36.349855,14.13179,15.654103,298.567215,1.231789,4.321579
32.6,-97.3,36.582293,14.048747,15.581082,298.686357,1.249418,4.442684
32.6,-97.2,37.263387,13.783224,15.366956,298.771117,1.272578,4.580304
32.6,-97.1,37.951153,13.588138,15.185215,298.958932,1.309551,4.51383
32.6,-97.0,37.425263,13.70516,15.346006,298.965425,1.295793,4.37202
32.6,-96.9,36.813335,13.836093,15.495725,298.837516,1.274856,4.253173
32.6,-96.8,35.451079,14.211954,15.841918,298.721464,1.228356,4.138532
32.6,-96.7,33.06507,14.830399,16.489477,298.684188,1.174621,4.100387
32.6,-96.6,34.299509,14.437036,16.133621,298.784514,1.215568,4.080103
32.6,-96.5,34.232558,14.406905,16.131212,298.649271,1.206494,4.140285
32.6,-96.4,34.230586,14.412791,16.131608,298.562684,1.195809,4.261509
32.6,-96.3,33.909944,14.486014,16.22024,298.539495,1.186686,4.530105
32.6,-96.2,33.426012,14.58176,16.331155,298.515047,1.171094,4.834251
32.6,-96.1,32.632228,14.738052,16.534133,298.407456,1.146997,4.694261
32.6,-96.0,31.955973,14.873872,16.715719,298.341295,1.128731,4.373823
32.6,-95.9,31.757906,14.906034,16.753478,298.347125,1.124025,4.101386
32.6,-95.8,31.165562,15.073652,16.910685,298.307159,1.104015,3.869184
32.6,-95.7,30.766138,15.176158,17.016879,298.293887,1.088745,3.897519
32.6,-95.6,30.102208,15.367432,17.217328,298.256417,1.06889,4.013325
32.6,-95.5,29.464284,15.564056,17.427045,298.297104,1.053181,4.122158
32.6,-95.4,29.032964,15.67996,17.562679,298.295549,1.042668,4.189412
32.6,-95.3,29.415664,15.574791,17.446497,298.351829,1.054884,4.233193
32.6,-95.2,29.651562,15.513769,17.389084,298.363868,1.060923,4.279844
32.6,-95.1,29.362281,15.589519,17.482776,298.412443,1.056378,4.277404
32.6,-95.0,29.023398,15.628485,17.565287,298.437079,1.051277,4.256086
32.6,-94.9,29.074673,15.575546,17.53233,298.460023,1.052076,4.23803
32.6,-94.8,29.576674,15.42607,17.391365,298.632874,1.079286,4.23381
32.6,-94.7,29.905219,15.350363,17.28886,298.76055,1.099606,4.270195
32.6,-94.6,29.591796,15.414081,17.378291,298.68104,1.092046,4.321496
32.6,-94.5,29.07886,15.526728,17.518967,298.524693,1.07243,4.323085
32.6,-94.4,28.844651,15.604074,17.588899,298.400763,1.058024,4.271176
32.6,-94.3,28.639521,15.68194,17.655808,298.44221,1.05542,4.116422
32.6,-94.2,28.525242,15.705763,17.692359,298.687731,1.077085,3.971568
32.6,-94.1,28.739657,15.641792,17.638087,298.756143,1.08813,3.909291
32.6,-94.0,29.48982,15.391659,17.381087,298.634219,1.091606,3.882171
32.6,-93.9,30.291394,15.141836,17.133528,298.644014,1.106458,3.865086
